,y_coords,x_coords,mark
553,188,639,1
554,189,639,1
555,185,640,1
556,186,640,1
557,187,640,1
558,189,640,1
559,190,640,1
560,191,640,1
561,161,641,1
562,162,641,1
563,163,641,1
564,164,641,1
565,165,641,1
566,166,641,1
567,167,641,1
568,168,641,1
569,169,641,1
570,170,641,1
571,171,641,1
572,173,641,1
573,174,641,1
574,176,641,1
575,177,641,1
576,178,641,1
577,179,641,1
578,180,641,1
579,185,641,1
580,186,641,1
581,187,641,1
582,188,641,1
583,189,641,1
584,190,641,1
585,191,641,1
586,161,642,1
587,162,642,1
588,163,642,1
589,171,642,1
590,173,642,1
591,178,642,1
592,185,642,1
593,186,642,1
594,187,642,1
595,161,643,1
596,162,643,1
597,163,643,1
598,164,643,1
599,165,643,1
600,166,643,1
601,167,643,1
602,168,643,1
603,169,643,1
604,170,643,1
605,171,643,1
606,172,643,1
607,173,643,1
608,174,643,1
609,175,643,1
610,176,643,1
611,178,643,1
612,185,643,1
613,186,643,1
614,187,643,1
615,161,644,1
616,185,644,1
617,186,644,1
618,187,644,1
619,161,645,1
620,162,645,1
621,168,645,1
622,169,645,1
623,170,645,1
624,171,645,1
625,185,645,1
626,186,645,1
627,187,645,1
628,188,645,1
629,189,645,1
630,190,645,1
631,191,645,1
632,161,646,1
633,162,646,1
634,163,646,1
635,164,646,1
636,165,646,1
637,166,646,1
638,167,646,1
639,168,646,1
640,169,646,1
641,170,646,1
642,185,646,1
643,186,646,1
644,187,646,1
645,161,647,1
646,162,647,1
647,163,647,1
648,164,647,1
649,165,647,1
650,166,647,1
651,167,647,1
652,168,647,1
653,169,647,1
654,170,647,1
655,171,647,1
656,185,647,1
657,186,647,1
658,187,647,1
659,188,647,1
660,189,647,1
661,190,647,1
662,191,647,1
663,161,648,1
664,170,648,1
665,171,648,1
666,185,648,1
667,186,648,1
668,187,648,1
669,161,649,1
670,162,649,1
671,169,649,1
672,170,649,1
673,171,649,1
674,185,649,1
675,186,649,1
676,187,649,1
677,161,650,1
678,162,650,1
679,170,650,1
680,171,650,1
681,172,650,1
682,185,650,1
683,186,650,1
684,187,650,1
685,161,651,1
686,162,651,1
687,170,651,1
688,171,651,1
689,185,651,1
690,186,651,1
691,187,651,1
692,188,651,1
693,189,651,1
694,190,651,1
695,191,651,1
696,161,652,1
697,162,652,1
698,170,652,1
699,171,652,1
700,172,652,1
701,173,652,1
702,174,652,1
703,175,652,1
704,176,652,1
705,177,652,1
706,178,652,1
707,179,652,1
708,180,652,1
709,181,652,1
710,182,652,1
711,183,652,1
712,184,652,1
713,185,652,1
714,186,652,1
715,187,652,1
716,188,652,1
717,161,653,1
718,170,653,1
719,171,653,1
720,172,653,1
721,176,653,1
722,179,653,1
723,180,653,1
724,181,653,1
725,182,653,1
726,183,653,1
727,184,653,1
728,185,653,1
729,186,653,1
730,187,653,1
731,188,653,1
732,161,654,1
733,162,654,1
734,170,654,1
735,171,654,1
736,172,654,1
737,179,654,1
738,183,654,1
739,185,654,1
740,186,654,1
741,187,654,1
742,188,654,1
743,161,655,1
744,162,655,1
745,170,655,1
746,176,655,1
747,179,655,1
748,183,655,1
749,184,655,1
750,185,655,1
751,186,655,1
752,187,655,1
753,188,655,1
754,161,656,1
755,162,656,1
756,170,656,1
757,171,656,1
758,172,656,1
759,173,656,1
760,174,656,1
761,175,656,1
762,176,656,1
763,177,656,1
764,178,656,1
765,179,656,1
766,180,656,1
767,181,656,1
768,182,656,1
769,183,656,1
770,184,656,1
771,185,656,1
772,186,656,1
773,187,656,1
774,188,656,1
775,189,656,1
776,161,657,1
777,170,657,1
778,172,657,1
779,174,657,1
780,185,657,1
781,186,657,1
782,187,657,1
783,188,657,1
784,161,658,1
785,162,658,1
786,170,658,1
787,172,658,1
788,173,658,1
789,174,658,1
790,185,658,1
791,186,658,1
792,187,658,1
793,188,658,1
794,161,659,1
795,162,659,1
796,170,659,1
797,172,659,1
798,173,659,1
799,174,659,1
800,185,659,1
801,186,659,1
802,187,659,1
803,188,659,1
804,161,660,1
805,183,660,1
806,184,660,1
807,185,660,1
808,186,660,1
809,187,660,1
810,188,660,1
811,161,661,1
812,162,661,1
813,172,661,1
814,185,661,1
815,186,661,1
816,187,661,1
817,188,661,1
818,162,662,1
819,170,662,1
820,172,662,1
821,185,662,1
822,186,662,1
823,187,662,1
824,188,662,1
825,161,663,1
826,162,663,1
827,170,663,1
828,172,663,1
829,185,663,1
830,186,663,1
831,187,663,1
832,188,663,1
833,161,664,1
834,162,664,1
835,164,664,1
836,165,664,1
837,167,664,1
838,170,664,1
839,172,664,1
840,185,664,1
841,186,664,1
842,187,664,1
843,188,664,1
844,161,665,1
845,162,665,1
846,163,665,1
847,164,665,1
848,165,665,1
849,166,665,1
850,167,665,1
851,170,665,1
852,171,665,1
853,172,665,1
854,185,665,1
855,186,665,1
856,187,665,1
857,166,666,1
858,167,666,1
859,171,666,1
860,185,666,1
861,186,666,1
862,166,667,1
863,167,667,1
864,170,667,1
865,171,667,1
866,172,667,1
867,185,667,1
868,187,667,1
869,166,668,1
870,171,668,1
871,172,668,1
872,173,668,1
873,174,668,1
874,176,668,1
875,177,668,1
876,178,668,1
877,179,668,1
878,181,668,1
879,182,668,1
880,183,668,1
881,184,668,1
882,185,668,1
883,186,668,1
884,187,668,1
885,166,669,1
886,172,669,1
887,174,669,1
888,175,669,1
889,176,669,1
890,177,669,1
891,179,669,1
892,180,669,1
893,181,669,1
894,182,669,1
895,184,669,1
896,185,669,1
897,186,669,1
898,187,669,1
899,166,670,1
900,172,670,1
901,186,670,1
902,187,670,1
903,188,670,1
904,189,670,1
905,190,670,1
906,191,670,1
907,170,671,1
908,171,671,1
909,172,671,1
910,173,671,1
911,174,671,1
912,175,671,1
913,177,671,1
914,178,671,1
915,179,671,1
916,181,671,1
917,182,671,1
918,183,671,1
919,184,671,1
920,186,671,1
921,187,671,1
922,189,671,1
923,190,671,1
924,191,671,1
