,y_coords,x_coords,mark
179,701,786,1
180,702,786,1
181,703,786,1
182,704,786,1
183,706,786,1
184,707,786,1
185,708,786,1
186,709,786,1
187,710,786,1
188,711,786,1
189,712,786,1
190,713,786,1
191,714,786,1
192,715,786,1
193,716,786,1
194,718,786,1
195,719,786,1
196,720,786,1
197,722,786,1
198,723,786,1
199,724,786,1
200,726,786,1
201,727,786,1
202,728,786,1
203,729,786,1
204,731,786,1
205,732,786,1
206,733,786,1
207,734,786,1
208,647,787,1
209,648,787,1
210,649,787,1
211,650,787,1
212,652,787,1
213,653,787,1
214,654,787,1
215,655,787,1
216,656,787,1
217,657,787,1
218,658,787,1
219,659,787,1
220,660,787,1
221,661,787,1
222,664,787,1
223,665,787,1
224,682,787,66
225,683,787,66
226,684,787,66
227,685,787,66
228,686,787,66
229,688,787,1
230,691,787,1
231,695,787,1
232,696,787,1
233,701,787,1
234,710,787,1
235,711,787,1
236,713,787,1
237,647,788,1
238,649,788,1
239,650,788,1
240,651,788,1
241,652,788,1
242,653,788,1
243,654,788,1
244,655,788,1
245,656,788,1
246,657,788,1
247,658,788,1
248,659,788,1
249,660,788,1
250,661,788,1
251,662,788,1
252,663,788,1
253,664,788,1
254,665,788,1
255,666,788,1
256,667,788,1
257,668,788,1
258,669,788,1
259,670,788,1
260,671,788,1
261,672,788,1
262,673,788,1
263,674,788,1
264,675,788,1
265,676,788,1
266,677,788,1
267,678,788,1
268,679,788,1
269,680,788,1
270,681,788,1
271,682,788,66
272,683,788,66
273,684,788,66
274,685,788,66
275,686,788,66
276,688,788,1
277,691,788,1
278,695,788,1
279,696,788,1
280,701,788,1
281,702,788,1
282,703,788,1
283,704,788,1
284,710,788,1
285,711,788,1
286,714,788,1
287,647,789,1
288,648,789,1
289,649,789,1
290,650,789,1
291,651,789,1
292,652,789,1
293,653,789,1
294,654,789,1
295,655,789,1
296,656,789,1
297,657,789,1
298,658,789,1
299,659,789,1
300,660,789,1
301,661,789,1
302,662,789,1
303,663,789,1
304,664,789,1
305,665,789,1
306,666,789,1
307,667,789,1
308,668,789,1
309,669,789,1
310,670,789,1
311,671,789,1
312,672,789,1
313,673,789,1
314,674,789,1
315,675,789,1
316,676,789,1
317,677,789,1
318,678,789,1
319,679,789,1
320,680,789,1
321,681,789,1
322,682,789,66
323,683,789,66
324,684,789,66
325,685,789,66
326,686,789,66
327,687,789,1
328,688,789,1
329,689,789,1
330,691,789,1
331,694,789,1
332,695,789,1
333,696,789,1
334,697,789,1
335,698,789,1
336,704,789,1
337,709,789,1
338,710,789,1
339,714,789,1
340,649,790,1
341,650,790,1
342,653,790,1
343,654,790,1
344,655,790,1
345,656,790,1
346,657,790,1
347,658,790,1
348,659,790,1
349,660,790,1
350,661,790,1
351,662,790,1
352,663,790,1
353,664,790,1
354,665,790,1
355,666,790,1
356,667,790,1
357,668,790,1
358,669,790,1
359,670,790,1
360,671,790,1
361,672,790,1
362,673,790,1
363,674,790,1
364,675,790,1
365,676,790,1
366,677,790,1
367,678,790,1
368,679,790,1
369,680,790,1
370,681,790,1
371,682,790,66
372,683,790,66
373,684,790,66
374,685,790,66
375,686,790,66
376,687,790,1
377,688,790,1
378,689,790,1
379,690,790,1
380,691,790,1
381,692,790,1
382,693,790,1
383,694,790,1
384,696,790,1
385,704,790,1
386,705,790,1
387,707,790,1
388,709,790,1
389,711,790,1
390,712,790,1
391,713,790,1
392,714,790,1
393,649,791,1
394,650,791,1
395,651,791,1
396,652,791,1
397,653,791,1
398,654,791,1
399,655,791,1
400,656,791,1
401,657,791,1
402,658,791,1
403,659,791,1
404,660,791,1
405,661,791,1
406,662,791,1
407,663,791,1
408,664,791,1
409,665,791,1
410,666,791,1
411,667,791,1
412,668,791,1
413,669,791,1
414,670,791,1
415,671,791,1
416,672,791,1
417,673,791,1
418,674,791,1
419,675,791,1
420,676,791,1
421,677,791,1
422,678,791,1
423,679,791,1
424,680,791,1
425,681,791,1
426,682,791,66
427,683,791,66
428,684,791,66
429,685,791,66
430,686,791,66
431,687,791,1
432,688,791,1
433,689,791,1
434,695,791,1
435,696,791,1
436,697,791,1
437,698,791,1
438,707,791,1
439,709,791,1
440,711,791,1
441,712,791,1
442,714,791,1
443,653,792,1
444,654,792,1
445,655,792,1
446,656,792,1
447,657,792,1
448,658,792,1
449,659,792,1
450,660,792,1
451,661,792,1
452,662,792,1
453,663,792,1
454,664,792,1
455,665,792,1
456,666,792,1
457,667,792,1
458,668,792,1
459,669,792,1
460,670,792,1
461,671,792,1
462,672,792,1
463,673,792,1
464,674,792,1
465,675,792,1
466,676,792,1
467,677,792,1
468,678,792,1
469,679,792,1
470,680,792,1
471,681,792,1
472,682,792,66
473,683,792,66
474,684,792,66
475,685,792,66
476,686,792,66
477,687,792,1
478,689,792,1
479,691,792,1
480,692,792,1
481,693,792,1
482,694,792,1
483,695,792,1
484,707,792,1
485,709,792,1
486,712,792,1
487,657,793,1
488,658,793,1
489,659,793,1
490,660,793,1
491,661,793,1
492,662,793,1
493,663,793,1
494,664,793,1
495,665,793,1
496,666,793,1
497,667,793,1
498,668,793,1
499,669,793,1
500,670,793,1
501,671,793,1
502,672,793,1
503,673,793,1
504,674,793,1
505,675,793,1
506,676,793,1
507,677,793,1
508,678,793,1
509,679,793,1
510,680,793,1
511,681,793,1
512,682,793,66
513,683,793,66
514,684,793,66
515,685,793,66
516,686,793,66
517,687,793,1
518,688,793,1
519,689,793,1
520,691,793,1
521,707,793,1
522,709,793,1
523,712,793,1
524,658,794,1
525,659,794,1
526,660,794,1
527,661,794,1
528,662,794,1
529,663,794,1
530,664,794,1
531,665,794,1
532,666,794,1
533,667,794,1
534,668,794,1
535,669,794,1
536,682,794,66
537,683,794,66
538,684,794,66
539,685,794,66
540,686,794,66
541,687,794,1
542,688,794,1
543,689,794,1
544,691,794,1
545,692,794,1
546,712,794,1
547,658,795,1
548,659,795,1
549,660,795,1
550,661,795,1
551,662,795,1
552,663,795,1
553,665,795,1
554,666,795,1
555,667,795,1
556,668,795,1
557,669,795,1
558,682,795,66
559,683,795,66
560,684,795,66
561,685,795,66
562,686,795,66
563,687,795,1
564,688,795,1
565,689,795,1
566,690,795,1
567,691,795,1
568,692,795,1
569,707,795,1
570,708,795,1
571,709,795,1
572,710,795,1
573,711,795,1
574,712,795,1
575,656,796,1
576,657,796,1
577,658,796,1
578,659,796,1
579,660,796,1
580,661,796,1
581,662,796,1
582,665,796,1
583,666,796,1
584,668,796,1
585,669,796,1
586,658,797,1
587,659,797,1
588,660,797,1
589,661,797,1
590,662,797,1
591,663,797,1
592,665,797,1
593,666,797,1
594,668,797,1
595,669,797,1
596,658,798,1
597,659,798,1
598,660,798,1
599,661,798,1
600,662,798,1
601,663,798,1
602,664,798,1
603,665,798,1
604,666,798,1
605,667,798,1
606,668,798,1
607,669,798,1
608,657,799,1
609,658,799,1
610,659,799,1
611,660,799,1
612,661,799,1
613,662,799,1
614,663,799,1
615,664,799,1
616,665,799,1
617,666,799,1
618,668,799,1
619,669,799,1
