,y_coords,x_coords,mark
334,36,27,1
335,37,27,1
336,38,27,1
337,39,27,1
338,40,27,1
339,41,27,1
340,42,27,1
341,43,27,1
342,44,27,1
343,45,27,1
344,46,27,1
345,47,27,1
346,48,27,1
347,49,27,1
348,50,27,66
349,51,27,66
350,21,28,1
351,22,28,1
352,23,28,1
353,24,28,1
354,25,28,1
355,29,28,1
356,30,28,1
357,31,28,1
358,33,28,1
359,34,28,1
360,21,29,1
361,22,29,1
362,23,29,1
363,24,29,1
364,25,29,1
365,29,29,1
366,30,29,1
367,31,29,1
368,22,30,1
369,23,30,1
370,24,30,1
371,25,30,1
372,29,30,1
373,30,30,1
374,31,30,1
375,22,31,1
376,23,31,1
377,24,31,1
378,25,31,1
379,29,31,1
380,30,31,1
381,22,32,1
382,23,32,1
383,24,32,1
384,25,32,1
385,30,32,1
386,21,33,1
387,22,33,1
388,23,33,1
389,24,33,1
390,25,33,1
391,30,33,1
392,31,33,1
393,21,34,1
394,23,34,1
395,25,34,1
396,29,34,1
397,30,34,1
398,31,34,1
399,21,35,1
400,22,35,1
401,23,35,1
402,24,35,1
403,25,35,1
404,29,35,1
405,30,35,1
406,31,35,1
407,21,36,1
408,22,36,1
409,23,36,1
410,24,36,1
411,25,36,1
412,31,36,1
413,21,37,1
414,22,37,1
415,23,37,1
416,24,37,1
417,25,37,1
418,26,37,1
419,27,37,1
420,28,37,1
421,29,37,1
422,30,37,1
423,31,37,1
