,y_coords,x_coords,mark
137,155,426,1
138,156,426,1
139,157,426,1
140,158,426,1
141,163,426,1
142,164,426,1
143,165,426,1
144,173,426,1
145,174,426,1
146,175,426,1
147,176,426,1
148,177,426,1
149,178,426,1
150,179,426,1
151,149,427,1
152,155,427,1
153,156,427,1
154,157,427,1
155,158,427,1
156,163,427,1
157,164,427,1
158,165,427,1
159,173,427,1
160,174,427,1
161,175,427,1
162,178,427,1
163,147,428,1
164,148,428,1
165,149,428,1
166,155,428,1
167,156,428,1
168,157,428,1
169,158,428,1
170,163,428,1
171,164,428,1
172,172,428,1
173,173,428,1
174,174,428,1
175,175,428,1
176,178,428,1
177,179,428,1
178,136,429,1
179,137,429,1
180,138,429,1
181,139,429,1
182,140,429,1
183,141,429,1
184,142,429,1
185,143,429,1
186,144,429,1
187,145,429,1
188,146,429,1
189,147,429,1
190,148,429,1
191,149,429,1
192,150,429,1
193,151,429,1
194,152,429,1
195,153,429,1
196,154,429,1
197,155,429,1
198,156,429,1
199,157,429,1
200,158,429,1
201,159,429,1
202,160,429,1
203,161,429,1
204,162,429,1
205,163,429,1
206,164,429,1
207,165,429,1
208,166,429,1
209,167,429,1
210,168,429,1
211,169,429,1
212,170,429,1
213,171,429,1
214,172,429,1
215,173,429,1
216,174,429,1
217,175,429,1
218,178,429,1
219,179,429,1
220,134,430,1
221,135,430,1
222,136,430,1
223,137,430,1
224,138,430,1
225,139,430,1
226,140,430,1
227,141,430,1
228,142,430,1
229,143,430,1
230,144,430,1
231,145,430,1
232,146,430,1
233,147,430,1
234,148,430,1
235,149,430,1
236,150,430,1
237,151,430,1
238,152,430,1
239,153,430,1
240,154,430,1
241,155,430,1
242,156,430,1
243,157,430,1
244,158,430,1
245,159,430,1
246,160,430,1
247,161,430,1
248,162,430,1
249,163,430,1
250,164,430,1
251,165,430,1
252,166,430,1
253,167,430,1
254,168,430,1
255,169,430,1
256,170,430,1
257,171,430,1
258,172,430,1
259,173,430,1
260,174,430,1
261,175,430,1
262,134,431,1
263,135,431,1
264,136,431,1
265,137,431,1
266,138,431,1
267,139,431,1
268,140,431,1
269,141,431,1
270,142,431,1
271,143,431,1
272,144,431,1
273,145,431,1
274,146,431,1
275,147,431,1
276,148,431,1
277,149,431,1
278,150,431,1
279,151,431,1
280,152,431,1
281,153,431,1
282,154,431,1
283,155,431,1
284,156,431,1
285,157,431,1
286,158,431,1
287,159,431,1
288,160,431,1
289,161,431,1
290,162,431,1
291,163,431,1
292,164,431,1
293,165,431,1
294,166,431,1
295,167,431,1
296,168,431,1
297,169,431,1
298,170,431,1
299,171,431,1
300,172,431,1
301,173,431,1
302,174,431,1
303,175,431,1
304,176,431,1
305,177,431,1
306,134,432,1
307,135,432,1
308,136,432,1
309,137,432,1
310,138,432,1
311,139,432,1
312,140,432,1
313,142,432,1
314,143,432,1
315,144,432,1
316,145,432,1
317,146,432,1
318,147,432,1
319,148,432,1
320,149,432,1
321,150,432,1
322,151,432,1
323,153,432,1
324,160,432,1
325,161,432,1
326,162,432,1
327,163,432,1
328,164,432,1
329,165,432,1
330,166,432,1
331,169,432,1
332,170,432,1
333,171,432,1
334,172,432,1
335,173,432,1
336,174,432,1
337,175,432,1
338,176,432,1
339,177,432,1
340,136,433,1
341,137,433,1
342,138,433,1
343,139,433,1
344,140,433,1
345,141,433,1
346,142,433,1
347,143,433,1
348,144,433,1
349,145,433,1
350,146,433,1
351,147,433,1
352,148,433,1
353,149,433,1
354,150,433,1
355,151,433,1
356,152,433,1
357,153,433,1
358,154,433,1
359,155,433,1
360,156,433,1
361,157,433,1
362,158,433,1
363,159,433,1
364,160,433,1
365,161,433,1
366,162,433,1
367,163,433,1
368,164,433,1
369,165,433,1
370,166,433,1
371,167,433,1
372,168,433,1
373,169,433,1
374,170,433,1
375,171,433,1
376,172,433,1
377,173,433,1
378,174,433,1
379,175,433,1
380,176,433,1
381,177,433,1
382,173,434,1
383,174,434,1
384,175,434,1
385,176,434,1
386,177,434,1
387,173,435,1
388,174,435,1
389,175,435,1
390,176,435,1
391,177,435,1
392,173,436,1
393,174,436,1
394,175,436,1
395,176,436,1
396,177,436,1
397,173,437,1
398,174,437,1
399,175,437,1
400,176,437,1
401,177,437,1
402,173,438,1
403,174,438,1
404,175,438,1
405,176,438,1
406,177,438,1
407,173,439,1
408,174,439,1
409,175,439,1
410,176,439,1
411,177,439,1
412,174,440,1
413,175,440,1
414,176,440,1
415,174,441,1
416,175,441,1
417,176,441,1
418,174,442,1
419,175,442,1
420,176,442,1
421,174,443,1
422,175,443,1
423,176,443,1
424,171,444,1
425,172,444,1
426,174,444,1
427,175,444,1
428,176,444,1
429,171,445,1
430,172,445,1
431,174,445,1
432,175,445,1
433,176,445,1
434,171,446,1
435,172,446,1
436,174,446,1
437,175,446,1
438,176,446,1
439,174,447,1
440,175,447,1
441,176,447,1
442,174,448,1
443,175,448,1
444,176,448,1
445,174,449,1
446,175,449,1
447,176,449,1
448,174,450,1
449,175,450,1
450,176,450,1
451,174,451,1
452,175,451,1
453,176,451,1
454,174,452,1
455,175,452,1
456,176,452,1
457,174,453,1
458,175,453,1
459,176,453,1
460,174,454,1
461,175,454,1
462,176,454,1
463,174,455,1
464,175,455,1
465,176,455,1
466,168,456,1
467,169,456,66
468,170,456,66
469,171,456,66
470,174,456,1
471,175,456,1
472,176,456,1
473,168,457,66
474,169,457,66
475,170,457,66
476,171,457,66
477,174,457,1
478,175,457,1
479,176,457,1
480,168,458,66
481,169,458,66
482,170,458,66
483,171,458,66
484,174,458,1
485,175,458,1
486,176,458,1
487,168,459,66
488,169,459,66
489,170,459,66
490,171,459,66
491,173,459,1
492,174,459,1
493,175,459,1
494,176,459,1
495,168,460,66
496,169,460,66
497,170,460,66
498,171,460,66
499,173,460,1
500,174,460,1
501,175,460,1
502,176,460,1
503,177,460,1
504,168,461,66
505,169,461,66
506,170,461,66
507,171,461,66
508,173,461,1
509,174,461,1
510,175,461,1
511,176,461,1
512,177,461,1
513,168,462,66
514,169,462,66
515,170,462,66
516,171,462,66
517,172,462,1
518,173,462,1
519,174,462,1
520,175,462,1
521,176,462,1
522,177,462,1
523,168,463,66
524,169,463,66
525,170,463,1
526,171,463,1
527,172,463,1
528,173,463,1
529,174,463,1
530,175,463,1
531,176,463,1
532,177,463,1
533,174,464,1
534,175,464,1
535,176,464,1
536,177,464,1
537,173,465,1
538,174,465,1
539,175,465,1
540,176,465,1
541,177,465,1
542,173,466,1
543,174,466,1
544,175,466,1
545,176,466,1
546,177,466,1
547,173,467,1
548,174,467,1
549,175,467,1
550,176,467,1
551,177,467,1
552,173,468,1
553,174,468,1
554,175,468,1
555,176,468,1
556,177,468,1
557,173,469,1
558,174,469,1
559,175,469,1
560,176,469,1
561,177,469,1
562,173,470,1
563,174,470,1
564,175,470,1
565,176,470,1
566,177,470,1
567,173,471,1
568,174,471,1
569,175,471,1
570,176,471,1
571,177,471,1
572,173,472,1
573,174,472,1
574,175,472,1
575,176,472,1
576,177,472,1
577,173,473,1
578,174,473,1
579,175,473,1
580,176,473,1
581,177,473,1
582,173,474,1
583,174,474,1
584,175,474,1
585,176,474,1
586,177,474,1
587,173,475,1
588,174,475,1
589,175,475,1
590,176,475,1
591,173,476,1
592,174,476,1
593,175,476,1
594,176,476,1
595,177,476,1
596,173,477,1
597,174,477,1
598,175,477,1
599,176,477,1
600,177,477,1
601,173,478,1
602,174,478,1
603,175,478,1
604,176,478,1
605,177,478,1
606,173,479,1
607,174,479,1
608,175,479,1
609,176,479,1
610,177,479,1
611,170,480,1
612,171,480,1
613,172,480,1
614,173,480,1
615,174,480,1
616,175,480,1
617,176,480,1
618,177,480,1
619,169,481,1
620,170,481,1
621,171,481,1
622,172,481,1
623,173,481,1
624,174,481,1
625,175,481,1
626,176,481,1
627,177,481,1
628,169,482,1
629,170,482,1
630,172,482,1
631,173,482,1
632,174,482,1
633,175,482,1
634,176,482,1
635,177,482,1
636,178,482,1
637,173,483,1
638,175,483,1
639,176,483,1
640,177,483,1
641,178,483,1
642,173,484,1
643,174,484,1
644,175,484,1
645,176,484,1
646,177,484,1
647,178,484,1
648,173,485,1
649,174,485,1
650,175,485,1
651,177,485,1
652,173,486,1
653,174,486,1
654,175,486,1
655,176,486,1
656,177,486,1
657,178,486,1
658,173,487,1
659,174,487,1
660,175,487,1
661,176,487,1
662,177,487,1
663,178,487,1
664,173,488,1
665,174,488,1
666,175,488,1
667,176,488,1
668,177,488,1
669,178,488,1
670,173,489,1
671,174,489,1
672,175,489,1
673,176,489,1
674,177,489,1
675,173,490,1
676,174,490,1
677,175,490,1
678,177,490,1
679,173,491,1
680,174,491,1
681,175,491,1
682,177,491,1
683,173,492,1
684,175,492,1
685,177,492,1
686,173,493,1
687,173,494,1
688,173,495,1
689,173,496,1
690,173,497,1
691,173,498,1
