,y_coords,x_coords,mark
326,33,27,1
327,34,27,1
328,35,27,1
329,36,27,1
330,37,27,1
331,38,27,1
332,39,27,1
333,40,27,1
334,41,27,1
335,42,27,1
336,43,27,1
337,44,27,1
338,45,27,66
339,46,27,66
340,47,27,1
341,48,27,1
342,49,27,1
343,50,27,1
344,51,27,1
345,21,28,1
346,22,28,1
347,23,28,1
348,24,28,1
349,25,28,1
350,29,28,1
351,30,28,1
352,31,28,1
353,33,28,1
354,34,28,1
355,21,29,1
356,22,29,1
357,23,29,1
358,24,29,1
359,25,29,1
360,29,29,1
361,30,29,1
362,31,29,1
363,22,30,1
364,23,30,1
365,24,30,1
366,25,30,1
367,29,30,1
368,30,30,1
369,31,30,1
370,22,31,1
371,23,31,1
372,24,31,1
373,25,31,1
374,29,31,1
375,30,31,1
376,22,32,1
377,23,32,1
378,24,32,1
379,25,32,1
380,30,32,1
381,21,33,1
382,22,33,1
383,23,33,1
384,24,33,1
385,25,33,1
386,30,33,1
387,31,33,1
388,21,34,1
389,23,34,1
390,25,34,1
391,29,34,1
392,30,34,1
393,31,34,1
394,21,35,1
395,22,35,1
396,23,35,1
397,24,35,1
398,25,35,1
399,29,35,1
400,30,35,1
401,31,35,1
402,21,36,1
403,22,36,1
404,23,36,1
405,24,36,1
406,25,36,1
407,31,36,1
408,21,37,1
409,22,37,1
410,23,37,1
411,24,37,1
412,25,37,1
413,26,37,1
414,27,37,1
415,28,37,1
416,29,37,1
417,30,37,1
418,31,37,1
