,y_coords,x_coords,mark
136,16,-19,4
137,18,-19,4
138,19,-19,4
139,20,-19,4
140,22,-19,4
141,23,-19,4
142,24,-19,4
143,25,-19,4
144,27,-19,4
145,28,-19,4
146,29,-19,4
147,30,-19,4
148,32,-19,4
149,33,-19,4
150,34,-19,4
151,35,-19,4
152,36,-19,4
153,37,-19,4
154,44,-19,4
155,65,-19,4
156,10,-18,4
157,11,-18,4
158,12,-18,4
159,13,-18,4
160,14,-18,4
161,15,-18,4
162,16,-18,4
163,17,-18,4
164,18,-18,4
165,19,-18,4
166,20,-18,4
167,33,-18,4
168,34,-18,4
169,35,-18,4
170,40,-18,4
171,41,-18,4
172,42,-18,4
173,44,-18,4
174,65,-18,4
175,11,-17,4
176,12,-17,4
177,13,-17,4
178,19,-17,4
179,20,-17,4
180,35,-17,4
181,10,-16,4
182,11,-16,4
183,12,-16,4
184,13,-16,4
185,19,-16,4
186,33,-16,4
187,34,-16,4
188,35,-16,4
189,65,-16,4
190,66,-16,4
191,67,-16,4
192,68,-16,4
193,70,-16,4
194,71,-16,4
195,72,-16,4
196,73,-16,4
197,-1,-15,4
198,0,-15,4
199,1,-15,4
200,2,-15,4
201,3,-15,4
202,4,-15,4
203,10,-15,4
204,11,-15,4
205,12,-15,4
206,13,-15,4
207,19,-15,4
208,20,-15,4
209,-29,-14,66
210,-1,-14,4
211,0,-14,4
212,3,-14,4
213,4,-14,4
214,6,-14,4
215,10,-14,4
216,11,-14,4
217,12,-14,4
218,19,-14,4
219,20,-14,4
220,73,-14,4
221,-29,-13,66
222,-24,-13,4
223,-22,-13,4
224,-21,-13,4
225,-1,-13,4
226,0,-13,4
227,3,-13,4
228,4,-13,4
229,6,-13,4
230,11,-13,4
231,12,-13,4
232,13,-13,4
233,19,-13,4
234,73,-13,4
235,-30,-12,4
236,-29,-12,66
237,-28,-12,4
238,-27,-12,4
239,-25,-12,4
240,-24,-12,4
241,-23,-12,4
242,-22,-12,4
243,-21,-12,4
244,-20,-12,4
245,-19,-12,4
246,-18,-12,4
247,-17,-12,4
248,-15,-12,4
249,-14,-12,4
250,-13,-12,4
251,-4,-12,4
252,-3,-12,4
253,0,-12,4
254,1,-12,4
255,2,-12,4
256,3,-12,4
257,4,-12,4
258,6,-12,4
259,9,-12,4
260,10,-12,4
261,11,-12,4
262,12,-12,4
263,13,-12,4
264,19,-12,4
265,73,-12,4
266,-30,-11,4
267,-29,-11,66
268,-28,-11,4
269,-27,-11,4
270,-26,-11,4
271,-25,-11,4
272,-24,-11,4
273,-22,-11,4
274,-21,-11,4
275,-20,-11,4
276,-19,-11,4
277,-18,-11,4
278,-17,-11,4
279,-16,-11,4
280,-15,-11,4
281,-14,-11,4
282,-13,-11,4
283,-12,-11,4
284,-11,-11,4
285,-10,-11,4
286,-9,-11,4
287,-8,-11,4
288,-7,-11,4
289,-6,-11,4
290,-5,-11,4
291,-4,-11,4
292,-3,-11,4
293,-2,-11,4
294,-1,-11,4
295,0,-11,4
296,1,-11,4
297,2,-11,4
298,3,-11,4
299,4,-11,4
300,5,-11,4
301,6,-11,4
302,7,-11,4
303,8,-11,4
304,9,-11,4
305,10,-11,4
306,11,-11,4
307,12,-11,4
308,13,-11,4
309,19,-11,4
310,73,-11,4
311,-30,-10,4
312,-29,-10,66
313,-28,-10,4
314,-27,-10,4
315,-21,-10,4
316,-20,-10,4
317,-18,-10,4
318,-9,-10,4
319,-8,-10,4
320,-6,-10,4
321,-5,-10,4
322,-4,-10,4
323,-3,-10,4
324,1,-10,4
325,2,-10,4
326,3,-10,4
327,4,-10,4
328,6,-10,4
329,7,-10,4
330,8,-10,4
331,9,-10,4
332,10,-10,4
333,11,-10,4
334,12,-10,4
335,13,-10,4
336,19,-10,4
337,-30,-9,4
338,-29,-9,66
339,-28,-9,4
340,-4,-9,4
341,-3,-9,4
342,1,-9,4
343,6,-9,4
344,8,-9,4
345,9,-9,4
346,10,-9,4
347,11,-9,4
348,12,-9,4
349,13,-9,4
350,-30,-8,4
351,-29,-8,66
352,0,-8,4
353,1,-8,4
354,5,-8,4
355,6,-8,4
356,7,-8,4
357,8,-8,4
358,9,-8,4
359,10,-8,4
360,11,-8,4
361,13,-8,4
362,-29,-7,66
363,0,-7,4
364,5,-7,4
365,7,-7,4
366,8,-7,4
367,9,-7,4
368,10,-7,4
369,11,-7,4
370,12,-7,4
371,13,-7,4
372,-29,-6,66
373,-1,-6,4
374,0,-6,4
375,1,-6,4
376,2,-6,4
377,3,-6,4
378,5,-6,4
379,6,-6,4
380,7,-6,4
381,8,-6,4
382,9,-6,4
383,10,-6,4
384,11,-6,4
385,12,-6,4
386,13,-6,4
387,-29,-5,66
388,5,-5,4
389,7,-5,4
390,8,-5,4
391,9,-5,4
392,10,-5,4
393,11,-5,4
394,12,-5,4
395,13,-5,4
396,14,-5,4
397,-29,-4,66
398,5,-4,4
399,7,-4,4
400,8,-4,4
401,9,-4,4
402,10,-4,4
403,11,-4,4
404,14,-4,4
405,-29,-3,66
406,5,-3,4
407,7,-3,4
408,8,-3,4
409,9,-3,4
410,10,-3,4
411,11,-3,4
412,12,-3,4
413,14,-3,4
414,-29,-2,66
415,5,-2,4
416,7,-2,4
417,8,-2,4
418,9,-2,4
419,10,-2,4
420,11,-2,4
421,12,-2,4
422,14,-2,4
423,-29,-1,66
424,5,-1,4
425,6,-1,4
426,9,-1,4
427,10,-1,4
428,11,-1,4
429,12,-1,4
430,-29,0,66
431,9,0,4
432,10,0,4
433,11,0,4
434,12,0,4
435,14,0,4
436,-29,1,66
437,9,1,4
438,10,1,4
439,11,1,4
440,14,1,4
441,-29,2,66
442,9,2,4
443,10,2,4
444,11,2,4
445,12,2,4
446,14,2,4
447,15,2,4
448,17,2,4
449,18,2,4
450,-29,3,66
451,9,3,4
452,10,3,4
453,11,3,4
454,12,3,4
455,18,3,4
456,-29,4,66
457,9,4,4
458,10,4,4
459,11,4,4
460,12,4,4
461,-29,5,66
462,9,5,4
463,10,5,4
464,11,5,4
465,18,5,4
466,19,5,4
467,-29,6,66
468,9,6,4
469,10,6,4
470,11,6,4
471,12,6,4
472,19,6,4
473,-29,7,66
474,8,7,4
475,9,7,4
476,10,7,4
477,11,7,4
478,12,7,4
479,19,7,4
480,-29,8,66
481,8,8,4
482,9,8,4
483,10,8,4
484,-29,9,66
485,8,9,4
486,9,9,4
487,10,9,4
488,11,9,4
489,12,9,4
490,19,9,4
491,-29,10,66
492,8,10,4
493,10,10,4
494,12,10,4
495,13,10,4
496,14,10,4
497,15,10,4
498,16,10,4
499,18,10,4
500,19,10,4
501,-29,11,66
502,8,11,4
503,10,11,4
504,12,11,4
505,-29,12,66
506,8,12,4
507,9,12,4
508,10,12,4
509,11,12,4
510,12,12,4
511,-29,13,66
512,8,13,4
513,9,13,4
514,10,13,4
515,12,13,4
516,-29,14,66
517,7,14,4
518,8,14,4
519,9,14,4
520,10,14,4
521,12,14,4
522,-29,15,66
523,8,15,4
524,9,15,4
525,12,15,4
526,-29,16,66
527,8,16,4
528,9,16,4
529,10,16,4
530,11,16,4
531,12,16,4
532,-29,17,66
533,8,17,4
534,9,17,4
535,10,17,4
536,11,17,4
537,12,17,4
538,-29,18,66
539,8,18,4
540,9,18,4
541,10,18,4
542,11,18,4
543,12,18,4
544,-29,19,66
545,9,19,4
546,10,19,4
547,11,19,4
548,12,19,4
549,-29,20,66
550,-29,21,66
551,-29,22,66
552,-29,23,66
553,-29,24,66
554,-29,25,66
555,-29,26,66
556,-29,27,66
557,-29,28,66
558,-29,29,66
559,-29,30,66
560,-29,31,66
561,-29,32,66
562,-29,33,66
563,-29,34,66
564,-29,35,66
565,-29,36,66
566,-28,36,4
567,-29,37,66
568,-28,37,4
569,-27,37,4
570,-30,38,4
571,-29,38,66
572,-27,38,4
573,-30,39,4
574,-29,39,66
575,-27,39,4
576,-26,39,4
577,-30,40,4
578,-29,40,66
579,-26,40,4
580,-32,41,4
581,-31,41,4
582,-30,41,4
583,-29,41,66
584,-26,41,4
585,-33,42,4
586,-32,42,4
587,-31,42,4
588,-29,42,66
589,-26,42,4
590,-34,43,4
591,-33,43,4
592,-29,43,66
593,-26,43,4
594,-25,43,4
595,-35,44,4
596,-34,44,4
597,-29,44,66
598,-26,44,4
599,-25,44,4
600,-36,45,4
601,-35,45,4
602,-29,45,66
603,-25,45,4
604,-24,45,4
605,-36,46,4
606,-35,46,4
607,-29,46,66
608,-24,46,4
609,-23,46,4
610,-22,46,4
611,-36,47,4
612,-29,47,66
613,-23,47,4
614,-22,47,4
615,-21,47,4
616,-36,48,4
617,-35,48,4
618,-29,48,66
619,-21,48,4
620,-20,48,4
621,-35,49,4
622,-29,49,66
623,-20,49,4
624,-19,49,4
625,-35,50,4
626,-34,50,4
627,-33,50,4
628,-32,50,4
629,-31,50,4
630,-29,50,66
631,-19,50,4
632,-18,50,4
633,-31,51,4
634,-29,51,66
635,-19,51,4
636,-18,51,4
637,-31,52,4
638,-30,52,4
639,-29,52,66
640,-18,52,4
641,-29,53,66
642,-18,53,4
643,-29,54,66
644,-27,54,4
645,-18,54,4
646,-29,55,66
647,-27,55,4
648,-18,55,4
649,-29,56,66
650,-27,56,4
651,-18,56,4
652,-29,57,66
653,-27,57,4
654,-18,57,4
655,-29,58,66
656,-27,58,4
657,-26,58,4
658,-25,58,4
659,-18,58,4
660,-29,59,66
661,-27,59,4
662,-25,59,4
663,-24,59,4
664,-19,59,4
665,-18,59,4
666,-29,60,66
667,-27,60,4
668,-24,60,4
669,-23,60,4
670,-22,60,4
671,-21,60,4
672,-20,60,4
673,-19,60,4
674,-29,61,66
675,-28,61,4
676,-27,61,4
677,-29,62,66
678,-29,63,66
679,-24,63,4
680,-30,64,4
681,-29,64,66
682,-25,64,4
683,-24,64,4
684,-23,64,4
685,-31,65,4
686,-30,65,4
687,-29,65,66
688,-25,65,4
689,-24,65,4
690,-23,65,4
691,-29,66,66
692,-27,66,4
693,-26,66,4
694,-25,66,4
695,-24,66,4
696,-23,66,4
697,-22,66,4
698,-29,67,66
699,-27,67,4
700,-24,67,4
701,-23,67,4
702,-31,68,4
703,-30,68,4
704,-29,68,66
705,-28,68,4
706,-27,68,4
707,-24,68,4
708,-29,69,66
709,-27,69,4
710,-31,70,4
711,-30,70,4
712,-29,70,66
713,-28,70,4
714,-27,70,4
715,-26,70,4
716,-31,71,4
717,-30,71,4
718,-29,71,66
719,-26,71,4
720,-30,72,4
721,-29,72,66
722,-29,73,66
723,-29,74,66
724,-29,75,66
725,-28,75,4
726,-29,76,66
727,-28,76,4
728,-29,77,66
729,-28,77,4
730,-27,77,4
731,-29,78,66
732,-27,78,4
733,-26,78,4
734,-31,79,4
735,-30,79,4
736,-29,79,66
737,-28,79,4
738,-27,79,4
739,-26,79,4
740,-36,80,4
741,-35,80,4
742,-34,80,4
743,-33,80,4
744,-32,80,4
745,-31,80,4
746,-30,80,4
747,-29,80,66
748,-26,80,4
749,-36,81,4
750,-35,81,4
751,-34,81,4
752,-33,81,4
753,-32,81,4
754,-31,81,4
755,-30,81,4
756,-29,81,66
757,-27,81,4
758,-26,81,4
759,-36,82,4
760,-35,82,4
761,-30,82,4
762,-29,82,66
763,-27,82,4
764,-36,83,4
765,-35,83,4
766,-30,83,4
767,-29,83,66
768,-27,83,4
769,-36,84,4
770,-35,84,4
771,-30,84,4
772,-29,84,66
773,-27,84,4
774,-36,85,4
775,-35,85,4
776,-30,85,4
777,-29,85,66
778,-27,85,4
779,-36,86,4
780,-30,86,4
781,-29,86,66
782,-27,86,4
783,-30,87,4
784,-29,87,66
785,-27,87,4
786,-26,87,4
787,-29,88,66
788,-26,88,4
789,-29,89,66
790,-28,89,4
791,-27,89,4
792,-26,89,4
793,-29,90,66
794,-29,91,66
795,-29,92,66
796,-31,93,4
797,-30,93,4
798,-29,93,66
799,-31,94,4
800,-29,94,66
801,-32,95,4
802,-31,95,4
803,-29,95,66
804,-32,96,4
805,-31,96,4
806,-30,96,4
807,-29,96,66
808,-28,96,4
809,-27,96,4
810,-29,97,66
811,-27,97,4
812,-29,98,66
813,-27,98,4
814,-26,98,4
815,-25,98,4
816,-29,99,66
817,-28,99,4
818,-27,99,4
819,-26,99,4
820,-25,99,4
821,-24,99,4
822,-29,100,66
823,-29,101,66
824,-31,102,4
825,-30,102,4
826,-29,102,66
827,-31,103,4
828,-30,103,4
829,-29,103,66
830,-30,104,4
831,-29,104,66
832,-30,105,4
833,-29,105,66
834,-30,106,4
835,-29,106,66
836,-30,107,4
837,-29,107,66
838,-28,107,4
839,-27,107,4
840,-30,108,4
841,-29,108,66
842,-27,108,4
843,-30,109,4
844,-29,109,66
845,-27,109,4
846,-34,110,4
847,-33,110,4
848,-32,110,4
849,-30,110,4
850,-29,110,66
851,-27,110,4
852,-26,110,4
853,-25,110,4
854,-34,111,4
855,-33,111,4
856,-32,111,4
857,-31,111,4
858,-30,111,4
859,-29,111,66
860,-28,111,4
861,-27,111,4
862,-26,111,4
863,-25,111,4
864,-32,112,4
865,-31,112,4
866,-30,112,4
867,-29,112,66
868,-25,112,4
869,-29,113,66
870,-29,114,66
