,y_coords,x_coords,mark
137,155,426,1
138,156,426,1
139,157,426,1
140,158,426,1
141,163,426,1
142,164,426,1
143,165,426,1
144,173,426,1
145,174,426,1
146,175,426,1
147,176,426,1
148,177,426,1
149,178,426,1
150,179,426,1
151,122,427,1
152,123,427,1
153,124,427,1
154,132,427,1
155,133,427,1
156,149,427,1
157,155,427,1
158,156,427,1
159,157,427,1
160,158,427,1
161,163,427,1
162,164,427,1
163,165,427,1
164,173,427,1
165,174,427,1
166,175,427,1
167,178,427,1
168,122,428,1
169,123,428,1
170,126,428,1
171,127,428,1
172,128,428,1
173,129,428,1
174,130,428,1
175,131,428,1
176,132,428,1
177,133,428,1
178,147,428,1
179,148,428,1
180,149,428,1
181,155,428,1
182,156,428,1
183,157,428,1
184,158,428,1
185,163,428,1
186,164,428,1
187,172,428,1
188,173,428,1
189,174,428,1
190,175,428,1
191,178,428,1
192,179,428,1
193,117,429,1
194,118,429,1
195,119,429,1
196,120,429,1
197,121,429,1
198,122,429,1
199,123,429,1
200,124,429,1
201,125,429,1
202,126,429,1
203,129,429,1
204,131,429,1
205,133,429,1
206,136,429,1
207,137,429,1
208,138,429,1
209,139,429,1
210,140,429,1
211,141,429,1
212,142,429,1
213,143,429,1
214,144,429,1
215,145,429,1
216,146,429,1
217,147,429,1
218,148,429,1
219,149,429,1
220,150,429,1
221,151,429,1
222,152,429,1
223,153,429,1
224,154,429,1
225,155,429,1
226,156,429,1
227,157,429,1
228,158,429,1
229,159,429,1
230,160,429,1
231,161,429,1
232,162,429,1
233,163,429,1
234,164,429,1
235,165,429,1
236,166,429,1
237,167,429,1
238,168,429,1
239,169,429,1
240,170,429,1
241,171,429,1
242,172,429,1
243,173,429,1
244,174,429,1
245,175,429,1
246,178,429,1
247,179,429,1
248,117,430,1
249,119,430,1
250,120,430,1
251,121,430,1
252,122,430,1
253,123,430,1
254,124,430,1
255,125,430,1
256,126,430,1
257,127,430,1
258,128,430,1
259,129,430,1
260,130,430,1
261,131,430,1
262,132,430,1
263,133,430,1
264,134,430,1
265,135,430,1
266,136,430,1
267,137,430,1
268,138,430,1
269,139,430,1
270,140,430,1
271,142,430,1
272,143,430,1
273,144,430,1
274,145,430,1
275,146,430,1
276,147,430,1
277,148,430,1
278,149,430,1
279,150,430,1
280,151,430,1
281,152,430,1
282,153,430,1
283,154,430,1
284,155,430,1
285,156,430,1
286,157,430,1
287,158,430,1
288,159,430,1
289,160,430,1
290,161,430,1
291,162,430,1
292,163,430,1
293,164,430,1
294,165,430,1
295,166,430,1
296,167,430,1
297,168,430,1
298,169,430,1
299,170,430,1
300,171,430,1
301,172,430,1
302,173,430,1
303,174,430,1
304,175,430,1
305,114,431,1
306,117,431,1
307,119,431,1
308,120,431,1
309,121,431,1
310,122,431,1
311,123,431,1
312,124,431,1
313,125,431,1
314,126,431,1
315,127,431,1
316,128,431,1
317,129,431,1
318,130,431,1
319,131,431,1
320,132,431,1
321,133,431,1
322,134,431,1
323,135,431,1
324,136,431,1
325,137,431,1
326,138,431,1
327,139,431,1
328,140,431,1
329,141,431,1
330,142,431,1
331,143,431,1
332,144,431,1
333,145,431,1
334,146,431,1
335,147,431,1
336,148,431,1
337,149,431,1
338,150,431,1
339,151,431,1
340,152,431,1
341,153,431,1
342,154,431,1
343,155,431,1
344,156,431,1
345,157,431,1
346,158,431,1
347,159,431,1
348,160,431,1
349,161,431,1
350,162,431,1
351,163,431,1
352,164,431,1
353,165,431,1
354,166,431,1
355,167,431,1
356,168,431,1
357,169,431,1
358,170,431,1
359,171,431,1
360,172,431,1
361,173,431,1
362,174,431,1
363,175,431,1
364,176,431,1
365,177,431,1
366,114,432,1
367,117,432,1
368,119,432,1
369,120,432,1
370,121,432,1
371,122,432,1
372,123,432,1
373,124,432,1
374,125,432,1
375,126,432,1
376,127,432,1
377,128,432,1
378,129,432,1
379,130,432,1
380,131,432,1
381,132,432,1
382,133,432,1
383,134,432,1
384,135,432,1
385,136,432,1
386,137,432,1
387,138,432,1
388,139,432,1
389,140,432,1
390,142,432,1
391,143,432,1
392,144,432,1
393,145,432,1
394,146,432,1
395,147,432,1
396,148,432,1
397,149,432,1
398,150,432,1
399,151,432,1
400,153,432,1
401,160,432,1
402,161,432,1
403,162,432,1
404,163,432,1
405,164,432,1
406,165,432,1
407,166,432,1
408,169,432,1
409,170,432,1
410,171,432,1
411,172,432,1
412,173,432,1
413,174,432,1
414,175,432,1
415,176,432,1
416,177,432,1
417,114,433,1
418,118,433,1
419,119,433,1
420,120,433,1
421,121,433,1
422,122,433,1
423,123,433,1
424,124,433,1
425,125,433,1
426,126,433,1
427,129,433,1
428,133,433,1
429,136,433,1
430,137,433,1
431,138,433,1
432,139,433,1
433,140,433,1
434,141,433,1
435,142,433,1
436,143,433,1
437,144,433,1
438,145,433,1
439,146,433,1
440,147,433,1
441,148,433,1
442,149,433,1
443,150,433,1
444,151,433,1
445,152,433,1
446,153,433,1
447,154,433,1
448,155,433,1
449,156,433,1
450,157,433,1
451,158,433,1
452,159,433,1
453,160,433,1
454,161,433,1
455,162,433,1
456,163,433,1
457,164,433,1
458,165,433,1
459,166,433,1
460,167,433,1
461,168,433,1
462,169,433,1
463,170,433,1
464,171,433,1
465,172,433,1
466,173,433,1
467,174,433,1
468,175,433,1
469,176,433,1
470,177,433,1
471,114,434,1
472,118,434,1
473,119,434,1
474,120,434,1
475,121,434,1
476,122,434,1
477,123,434,1
478,124,434,1
479,125,434,1
480,126,434,1
481,127,434,1
482,128,434,1
483,129,434,1
484,133,434,1
485,173,434,1
486,174,434,1
487,175,434,1
488,177,434,1
489,114,435,1
490,116,435,1
491,117,435,1
492,118,435,1
493,119,435,1
494,120,435,1
495,121,435,1
496,125,435,1
497,126,435,1
498,127,435,1
499,128,435,1
500,129,435,1
501,133,435,1
502,173,435,1
503,174,435,1
504,175,435,1
505,176,435,1
506,177,435,1
507,114,436,1
508,116,436,1
509,117,436,1
510,119,436,1
511,120,436,1
512,121,436,1
513,173,436,1
514,174,436,1
515,175,436,1
516,176,436,1
517,177,436,1
518,114,437,1
519,119,437,1
520,120,437,1
521,121,437,1
522,173,437,1
523,174,437,1
524,175,437,1
525,176,437,1
526,177,437,1
527,114,438,1
528,115,438,1
529,116,438,1
530,117,438,1
531,119,438,1
532,120,438,1
533,121,438,1
534,122,438,1
535,173,438,1
536,174,438,1
537,175,438,1
538,176,438,1
539,177,438,1
540,119,439,1
541,120,439,1
542,121,439,1
543,173,439,1
544,174,439,1
545,175,439,1
546,177,439,1
547,113,440,1
548,114,440,1
549,115,440,1
550,116,440,1
551,117,440,1
552,119,440,1
553,120,440,1
554,121,440,1
555,173,440,1
556,174,440,1
557,175,440,1
558,176,440,1
559,177,440,1
560,116,441,1
561,117,441,1
562,119,441,1
563,120,441,1
564,121,441,1
565,173,441,1
566,174,441,1
567,175,441,1
568,176,441,1
569,177,441,1
570,116,442,1
571,117,442,1
572,119,442,1
573,120,442,1
574,121,442,1
575,173,442,1
576,175,442,1
577,176,442,1
578,177,442,1
579,116,443,1
580,117,443,1
581,119,443,1
582,120,443,1
583,121,443,1
584,173,443,1
585,174,443,1
586,116,444,1
587,117,444,1
588,118,444,1
589,119,444,1
590,120,444,1
591,121,444,1
592,173,444,1
593,174,444,1
594,175,444,1
595,176,444,1
596,177,444,1
597,118,445,1
598,119,445,1
599,120,445,1
600,121,445,1
601,173,445,1
602,174,445,1
603,175,445,1
604,176,445,1
605,177,445,1
606,118,446,1
607,119,446,1
608,120,446,1
609,121,446,1
610,173,446,1
611,174,446,1
612,175,446,1
613,176,446,1
614,177,446,1
615,119,447,1
616,120,447,1
617,121,447,1
618,174,447,1
619,175,447,1
620,118,448,1
621,119,448,1
622,120,448,1
623,121,448,1
624,118,449,1
625,119,449,1
626,120,449,1
627,121,449,1
628,119,450,1
629,120,450,1
630,121,450,1
631,117,451,1
632,118,451,1
633,119,451,1
634,120,451,1
635,121,451,1
636,117,452,1
637,118,452,1
638,119,452,1
639,120,452,1
640,121,452,1
641,117,453,1
642,119,453,1
643,120,453,1
644,121,453,1
645,115,454,1
646,116,454,1
647,117,454,1
648,118,454,1
649,119,454,1
650,120,454,1
651,121,454,1
652,115,455,1
653,119,455,1
654,120,455,1
655,121,455,1
656,115,456,1
657,116,456,1
658,117,456,1
659,118,456,1
660,119,456,1
661,120,456,1
662,121,456,1
663,115,457,1
664,118,457,1
665,120,457,1
666,121,457,1
667,115,458,1
668,116,458,1
669,117,458,1
670,118,458,1
671,119,458,1
672,120,458,1
673,121,458,1
674,115,459,1
675,116,459,1
676,117,459,1
677,118,459,1
678,119,459,1
679,120,459,1
680,121,459,1
681,115,460,1
682,117,460,1
683,118,460,1
684,119,460,1
685,120,460,1
686,121,460,1
687,115,461,1
688,116,461,1
689,117,461,1
690,118,461,1
691,119,461,1
692,120,461,1
693,121,461,1
694,115,462,1
695,116,462,1
696,117,462,1
697,118,462,1
698,119,462,1
699,120,462,1
700,121,462,1
701,115,463,1
702,116,463,1
703,117,463,1
704,118,463,1
705,119,463,1
706,120,463,1
707,121,463,1
708,115,464,1
709,116,464,1
710,117,464,1
711,118,464,1
712,119,464,1
713,120,464,1
714,121,464,1
715,115,465,1
716,116,465,1
717,117,465,1
718,118,465,1
719,119,465,1
720,120,465,1
721,121,465,1
722,115,466,1
723,116,466,1
724,118,466,1
725,119,466,1
726,120,466,1
727,121,466,1
728,115,467,1
729,116,467,1
730,117,467,1
731,118,467,1
732,119,467,1
733,120,467,1
734,121,467,1
735,115,468,1
736,116,468,1
737,117,468,1
738,118,468,1
739,119,468,1
740,120,468,1
741,121,468,1
742,117,469,1
743,118,469,1
744,119,469,1
745,117,470,1
746,118,470,1
747,119,470,1
748,117,471,1
749,118,471,1
750,119,471,1
751,117,472,1
752,118,472,1
753,119,472,1
754,117,473,1
755,118,473,1
756,119,473,1
757,117,474,1
758,118,474,1
759,119,474,1
760,117,475,1
761,118,475,1
762,119,475,1
763,117,476,1
764,118,476,1
765,119,476,1
766,117,477,1
767,118,477,1
768,119,477,1
769,109,478,66
770,110,478,66
771,111,478,66
772,112,478,66
773,113,478,66
774,114,478,66
775,115,478,1
776,116,478,1
777,117,478,1
778,118,478,1
779,119,478,1
780,117,479,1
781,118,479,1
782,119,479,1
783,117,480,1
784,118,480,1
785,119,480,1
786,118,481,1
787,118,482,1
788,118,483,1
789,118,484,1
