,y_coords,x_coords,mark
436,42,35,1
437,43,35,1
438,44,35,1
439,45,35,66
440,46,35,66
441,47,35,66
442,48,35,66
443,49,35,66
444,50,35,66
445,51,35,66
446,52,35,66
447,53,35,66
448,54,35,2
449,24,36,2
450,25,36,2
451,26,36,2
452,27,36,1
453,28,36,1
454,29,36,1
455,30,36,1
456,31,36,1
457,32,36,1
458,33,36,1
459,34,36,1
460,35,36,1
461,36,36,1
462,37,36,1
463,38,36,1
464,39,36,1
465,40,36,1
466,41,36,1
467,42,36,1
468,43,36,1
469,44,36,1
470,45,36,66
471,46,36,66
472,47,36,66
473,48,36,66
474,49,36,66
475,50,36,66
476,51,36,2
477,52,36,2
478,53,36,2
479,54,36,2
480,26,37,2
481,27,37,1
482,28,37,1
483,29,37,1
484,30,37,1
485,31,37,1
486,32,37,1
487,33,37,1
488,34,37,1
489,35,37,1
490,36,37,1
491,37,37,1
492,38,37,1
493,39,37,1
494,40,37,1
495,41,37,1
496,42,37,1
497,43,37,1
498,44,37,1
499,45,37,66
500,46,37,66
501,47,37,66
502,48,37,66
503,49,37,66
504,50,37,66
505,51,37,2
506,26,38,2
507,27,38,2
508,28,38,2
509,29,38,2
510,30,38,2
511,31,38,2
512,32,38,2
513,33,38,2
514,34,38,2
515,35,38,2
516,36,38,2
517,37,38,2
518,38,38,1
519,39,38,1
520,40,38,1
521,41,38,1
522,42,38,1
523,43,38,1
524,44,38,1
525,45,38,1
526,46,38,1
527,47,38,1
528,48,38,1
529,49,38,1
530,50,38,1
531,51,38,2
532,37,39,2
533,38,39,2
534,39,39,2
535,40,39,2
536,41,39,1
537,42,39,1
538,43,39,1
539,44,39,1
540,45,39,1
541,46,39,1
542,47,39,1
543,48,39,1
544,49,39,1
545,50,39,1
546,51,39,2
547,37,40,3
548,38,40,3
549,39,40,3
550,40,40,2
551,41,40,1
552,42,40,1
553,43,40,1
554,44,40,1
555,45,40,1
556,46,40,1
557,47,40,1
558,48,40,1
559,49,40,2
560,50,40,2
561,51,40,2
562,38,41,4
563,39,41,3
564,40,41,2
565,41,41,2
566,42,41,2
567,43,41,2
568,44,41,1
569,45,41,1
570,46,41,1
571,47,41,1
572,48,41,1
573,49,41,2
574,32,42,4
575,33,42,4
576,37,42,4
577,38,42,4
578,39,42,4
579,40,42,3
580,41,42,3
581,42,42,3
582,43,42,2
583,44,42,1
584,45,42,1
585,46,42,1
586,47,42,1
587,48,42,1
588,49,42,2
589,32,43,112
590,33,43,4
591,34,43,4
592,35,43,4
593,36,43,4
594,37,43,4
595,38,43,4
596,39,43,4
597,40,43,4
598,41,43,4
599,42,43,3
600,43,43,2
601,44,43,1
602,45,43,1
603,46,43,1
604,47,43,1
605,48,43,1
606,49,43,2
607,32,44,4
608,33,44,4
609,34,44,4
610,35,44,4
611,36,44,4
612,37,44,4
613,38,44,4
614,39,44,4
615,40,44,4
616,41,44,4
617,42,44,3
618,43,44,2
619,44,44,2
620,45,44,2
621,46,44,2
622,47,44,1
623,48,44,1
624,49,44,2
625,32,45,4
626,33,45,4
627,41,45,4
628,42,45,4
629,43,45,3
630,44,45,3
631,45,45,3
632,46,45,2
633,47,45,1
634,48,45,1
635,49,45,2
636,32,46,4
637,33,46,4
638,41,46,4
639,42,46,4
640,43,46,4
641,44,46,4
642,45,46,3
643,46,46,2
644,47,46,2
645,48,46,2
646,49,46,2
647,32,47,4
648,33,47,4
649,41,47,4
650,42,47,4
651,43,47,4
652,44,47,4
653,45,47,3
654,46,47,2
655,47,47,2
656,41,48,4
657,42,48,4
658,43,48,4
659,44,48,4
660,45,48,3
661,46,48,2
662,47,48,2
663,41,49,4
664,42,49,4
665,43,49,4
666,42,50,4
667,43,50,4
